id,Totpop16,male16,female16,medage16,white16,black16,BAdeg16,unemp16,medinc16,pct_white,pct_black,pct_BAdeg,pct_unemp,urban_class
580,19980,9847,10133,38.7,19113,58,2055,629,50589,95.6606606606607,0.29029029029029,10.2852852852853,3.14814814814815,Rural
581,916924,449351,467573,38.2,714140,42346,281959,43180,78538,77.8843175661233,4.61826716281829,30.7505311236264,4.70922344709049,Urban
582,18576,9008,9568,43.2,18268,64,2085,944,42730,98.3419465977606,0.344530577088717,11.2241602067183,5.08182601205857,Rural
583,6721,3318,3403,42.7,6584,30,534,353,39238,97.9616128552299,0.446362148489808,7.94524624311858,5.25219461389674,Rural
584,34242,17009,17233,39.2,33429,79,4423,1044,51009,97.6257227965656,0.230710822965948,12.916885695929,3.04888733134747,Suburban
585,22140,11644,10496,39.9,20750,980,2058,1024,43724,93.7217705510388,4.4263775971093,9.29539295392954,4.62511291779585,Suburban
586,14081,6854,7227,42.4,13677,85,1655,660,50203,97.130885590512,0.603650308926923,11.7534266032242,4.68716710460905,Rural
587,39561,19342,20219,41.8,38641,123,3527,1713,37158,97.6744773893481,0.310912262076287,8.91534592148834,4.33002199135512,Suburban
588,37069,19153,17916,41.9,34625,1269,3774,1362,43363,93.406889854056,3.42334565270172,10.1810137851035,3.67422914025196,Suburban
589,5589,2724,2865,44.4,5473,12,392,221,38934,97.924494542852,0.214707461084273,7.01377706208624,3.95419574163536,Rural
590,13886,7014,6872,41.6,13588,119,1197,512,42556,97.8539536223535,0.856978251476307,8.62019300014403,3.68716693072159,Rural
591,50063,24977,25086,36.1,46933,605,6188,2658,63840,93.7478776741306,1.20847731857859,12.3604258634121,5.30931026906098,Suburban
592,8457,4131,4326,43.1,8305,31,862,199,37904,98.2026723424382,0.366560245950101,10.1927397422254,2.35308028851839,Rural
593,19104,9390,9714,44.6,18723,52,2506,706,42494,98.0056532663317,0.272194304857621,13.1176716917923,3.69556113902848,Rural
594,4320,2147,2173,46.3,4205,13,391,179,35632,97.337962962963,0.300925925925926,9.05092592592593,4.14351851851852,Rural
595,7331,3614,3717,47.2,7198,15,820,263,49612,98.1857863865775,0.204610557904788,11.1853771654617,3.58750511526395,Rural
596,50486,25112,25374,41.8,47846,796,6831,1522,52284,94.7708275561542,1.57667472170503,13.5304836984511,3.01469714376263,Suburban
597,29718,14519,15199,43.4,28155,233,2910,1297,47908,94.7405612759944,0.784036610808264,9.79204522511609,4.36435830136618,Suburban
598,60218,30676,29542,29.1,46875,8589,12330,2757,32819,77.842173436514,14.2631771231193,20.4756053007406,4.57836527284201,Suburban
599,9698,4832,4866,42.7,9564,11,1055,370,48703,98.6182718086203,0.113425448546092,10.8785316560116,3.815219632914,Rural
600,38827,19945,18882,40.6,34315,3251,4297,1943,42272,88.3792206454272,8.37303937981302,11.06704097664,5.00424962010972,Suburban
601,22985,11255,11730,40.5,22431,93,2447,790,53692,97.5897324341962,0.404611703284751,10.6460735262127,3.43702414618229,Suburban
602,22678,11377,11301,47.1,22046,107,3785,704,52164,97.2131581268189,0.471822912073375,16.6901843196049,3.10433018784725,Suburban
603,12582,7018,5564,42.2,11197,1006,1367,484,42027,88.9922110952154,7.99554919726594,10.8647273883325,3.84676522015578,Rural
604,515269,256815,258454,34.5,384548,29422,102960,24851,68674,74.6305327896691,5.71002718968151,19.9817959163078,4.82291773811349,Urban
605,113449,55731,57718,36.7,87986,17187,12342,6328,49994,77.5555535967704,15.1495385591764,10.8788971255807,5.57783673721232,Urban
606,114736,56821,57915,32.9,95891,6585,24196,4392,83835,83.5753381676196,5.73926230651234,21.0884116580672,3.82791800306791,Urban
607,52919,26582,26337,42,46329,3810,6211,2085,40419,87.547005801319,7.19968253368355,11.7368053062227,3.93998374874809,Suburban
608,703462,351119,352343,36.7,528204,49033,186863,33545,79085,75.0863586092781,6.97024146293616,26.5633395975902,4.76855892713466,Urban
609,113924,56872,57052,41,106187,2186,12234,6386,52356,93.2086303149468,1.91882307503248,10.7387381061058,5.60549138021839,Urban
610,16833,9423,7410,39.7,14696,1608,1308,342,39324,87.3046991029525,9.55266440919622,7.77045090001782,2.03172340046338,Rural
611,36031,18910,17121,42,32745,1735,3697,1640,50342,90.8800754905498,4.81529793788682,10.2606089200966,4.55163609114374,Suburban
612,38950,19526,19424,40.8,35752,1915,3703,1357,54339,91.7894736842105,4.91655969191271,9.50706033376123,3.48395378690629,Suburban
613,30305,15368,14937,39.4,27008,2285,3644,719,46647,89.1206071605346,7.54000989935654,12.0244184128032,2.37254578452401,Suburban
614,32612,16330,16282,28.9,29476,1642,5880,1568,35812,90.3839077640133,5.03495645774562,18.0301729424752,4.80804611799338,Suburban
615,308760,153936,154824,38,278257,3283,65182,16702,77325,90.1208058038606,1.06328539966317,21.1108951936779,5.40937945329706,Urban
616,169572,82329,87243,32.1,142940,12426,42415,6184,61049,84.2945769348713,7.32786073172458,25.0129738400208,3.64682848583493,Urban
617,110768,52950,57818,40.3,87855,18027,16435,5572,46165,79.3144229380327,16.2745558283981,14.8373176368626,5.03033367037412,Urban
618,47765,23548,24217,41.7,46596,359,5194,1826,48788,97.5526012770857,0.751596357165288,10.8740709724694,3.82288286402177,Suburban
619,269282,131578,137704,38.6,237641,21235,42299,11895,52756,88.2498644543638,7.88578516202346,15.7080681218945,4.41730230761804,Urban
620,39437,19181,20256,41.4,36734,1557,3690,2097,41723,93.1460303775642,3.94806907219109,9.35669548900779,5.3173415827776,Suburban
621,12640,6226,6414,44.8,12271,44,1482,435,52565,97.0806962025316,0.348101265822785,11.7246835443038,3.44145569620253,Rural
622,14666,7198,7468,44,14382,54,1554,760,42394,98.0635483431065,0.368198554479749,10.5959361789172,5.18205372971499,Rural
623,15429,7374,8055,42.1,14033,904,1792,509,42190,90.952103182319,5.85909650657852,11.6144921900318,3.29898243567308,Rural
624,12705,6181,6524,42.6,12383,76,1862,334,59428,97.465564738292,0.59818968909878,14.6556473829201,2.6288862652499,Rural
625,16434,8125,8309,43.7,16153,47,1633,486,52700,98.2901302178411,0.285992454667153,9.93671656322259,2.95728368017525,Rural
626,32957,16282,16675,41,32287,69,5762,1094,71033,97.9670479715994,0.209363716357678,17.4833874442455,3.31947689413478,Suburban
627,30104,15745,14359,41.9,28632,952,2636,711,42261,95.110284347595,3.16237044910975,8.75631145362742,2.36181238373638,Suburban
628,35547,17861,17686,40.8,32321,2122,5053,1399,46763,90.924691253833,5.96956142571806,14.2149829802796,3.93563451205446,Suburban
629,14846,7212,7634,40.3,14622,41,1390,376,50005,98.4911760743635,0.276168664960259,9.36279132426243,2.53266873231847,Rural
630,53497,26523,26974,40.7,49867,483,6798,2793,55590,93.214572779782,0.902854365665364,12.7072546124082,5.22085350580406,Suburban
631,186494,90247,96247,36.8,138800,33030,35222,7926,50925,74.4259868950207,17.711025555782,18.8863984900319,4.2500026810514,Urban
632,22350,12114,10236,39.4,19656,1866,2242,861,42013,87.9463087248322,8.3489932885906,10.0313199105145,3.85234899328859,Suburban
633,16729,8271,8458,42.6,16393,58,2884,417,62125,97.9915117460697,0.346703329547492,17.2395241795684,2.49267738657421,Rural
634,16430,8198,8232,42.5,15928,275,1464,502,40445,96.9446135118685,1.67376749847839,8.91052951917225,3.05538648813147,Rural
635,4470,2356,2114,46.6,4098,269,416,140,39854,91.6778523489933,6.0178970917226,9.30648769574944,3.13199105145414,Rural
636,6161,2943,3218,43.2,3965,1994,507,319,31795,64.3564356435644,32.3648758318455,8.22918357409511,5.17773088784288,Rural
637,6006,3035,2971,45.2,5803,32,617,344,54467,96.6200466200466,0.532800532800533,10.2730602730603,5.72760572760573,Rural
638,33476,18378,15098,41,29318,3263,2758,1103,48383,87.5791611901064,9.7472816346039,8.23873820050185,3.29489783725654,Suburban
639,16233,7957,8276,42.1,15795,78,2228,464,43240,97.3017926446128,0.480502679726483,13.7251278260334,2.858374915296,Rural
640,147546,72375,75171,40,120382,13289,21680,5800,48205,81.5894704024508,9.00668266167839,14.6937226356526,3.93097745787754,Urban
641,270056,129976,140080,36.9,174458,82302,43893,12466,50490,64.6006754154694,30.4759012945463,16.2532956127618,4.61607962792902,Urban
642,24913,12170,12743,41.7,23178,995,2367,1191,37139,93.0357644603219,3.99389876771164,9.50106370168185,4.78063661542167,Suburban
643,197465,94780,102685,39.2,165103,23335,42497,8147,55355,83.6112728838022,11.817284075659,21.5212822525511,4.12579444458512,Urban
644,7544,3933,3611,43.6,7205,243,990,153,46934,95.5063626723224,3.22110286320254,13.1230116648993,2.02810180275716,Rural
645,5355,2619,2736,42.7,5279,9,608,170,49746,98.5807656395892,0.168067226890756,11.3538748832866,3.17460317460317,Rural
646,22363,11138,11225,43.5,22045,50,2325,745,46546,98.5780083173098,0.223583597907258,10.3966373026875,3.33139560881814,Suburban
647,5994,2923,3071,43.8,5855,28,662,245,51392,97.681014347681,0.467133800467134,11.0443777110444,4.08742075408742,Rural
648,47711,23146,24565,43.1,41291,4275,6067,2796,44572,86.5439835677307,8.96019785793633,12.716145123766,5.86028379199765,Suburban
649,135394,66719,68675,39.8,130225,1374,22015,4361,55580,96.1822532756252,1.01481601843509,16.2599524351153,3.22096991004033,Urban
650,17808,8882,8926,42.9,16880,156,2369,798,41869,94.7888589398023,0.876010781671159,13.3030098831986,4.4811320754717,Rural
651,81625,40470,41155,39.8,67323,10571,7552,4280,40961,82.4784073506891,12.9506891271057,9.252067381317,5.24349157733538,Suburban
652,11947,5846,6101,42,11576,77,1346,483,45011,96.894617895706,0.644513266928936,11.2664267180045,4.04285594709969,Rural
653,17707,8601,9106,39.6,16165,303,2161,884,41138,91.2915796012876,1.71118766589484,12.2042130230982,4.99237589653809,Rural
654,14716,7373,7343,42.3,14376,101,1938,402,54407,97.6895895623811,0.686327806469149,13.1693394944278,2.73172057624354,Rural
655,16760,8258,8502,42.9,16427,42,1484,439,41446,98.0131264916468,0.250596658711217,8.85441527446301,2.61933174224344,Rural
656,14665,7085,7580,45.2,14393,56,1377,618,43151,98.145243777702,0.381861575178998,9.38970337538357,4.21411524036822,Rural
657,58498,28715,29783,41.8,53923,781,6183,2438,46193,92.1792198023864,1.33508837908988,10.5695921228076,4.16766385175562,Suburban
658,677560,336556,341004,35.4,514664,75743,136987,32636,76352,75.9584391050239,11.178788594368,20.2176928980459,4.81669520042506,Urban
659,66357,32824,33533,40.1,61542,2540,9986,2853,41596,92.743794927438,3.8277800382778,15.048902150489,4.29947104299471,Suburban
660,295266,144327,150939,38.3,228652,36108,41074,18000,47573,77.4393258959718,12.2289731970494,13.9108464909607,6.09619800451119,Urban
661,38664,19100,19564,39.6,37643,187,6705,1119,68552,97.3593006414236,0.483654045106559,17.3417132216015,2.89416511483551,Suburban
662,34387,16999,17388,34,33349,107,3029,1301,45339,96.981417396109,0.311164102713235,8.8085613749382,3.78340651990578,Suburban
663,355329,173221,182108,35.3,281653,41618,59833,16862,50030,79.2654131804609,11.7125255748898,16.8387606978322,4.74546124858934,Urban
664,76794,37936,38858,38.2,68824,1420,13765,2767,54481,89.621585019663,1.84910279448915,17.9245774409459,3.60314607912077,Suburban
665,8854,4385,4469,40.1,8489,42,881,356,47828,95.877569460131,0.474361870341089,9.95030494691665,4.02078156765304,Rural
666,12766,6292,6474,42.4,12470,49,888,812,39619,97.6813410621965,0.383832053893154,6.95597681341062,6.36064546451512,Rural
667,56640,27864,28776,38.6,53953,495,14688,1250,68774,95.2560028248588,0.873940677966102,25.9322033898305,2.2069209039548,Suburban
668,15242,7565,7677,46.7,14874,53,2512,723,48652,97.5856186852119,0.347723395879806,16.4807768009448,4.74347198530377,Rural
669,20155,10100,10055,40.9,19500,48,2187,952,49935,96.7501860580501,0.238154304142893,10.8509054825105,4.72339369883404,Suburban
670,38966,19478,19488,38.7,34385,578,3607,1943,41135,88.2435969819843,1.48334445413951,9.25678796899861,4.98639839860391,Suburban
671,110232,53979,56253,37.9,95961,7661,13955,5064,50559,87.0536686261703,6.94988750997895,12.6596632556789,4.59394731112563,Urban
672,26890,13234,13656,39.9,26303,87,2408,1236,46817,97.817032354035,0.323540349572332,8.9550018594273,4.59650427668278,Suburban
673,33224,16426,16798,37.5,30232,142,2878,1561,48321,90.9944618348182,0.427401878160366,8.66241271370094,4.69841078738262,Suburban
674,10713,5436,5277,41.8,10438,24,913,532,40027,97.4330252963689,0.224026883225987,8.52235601605526,4.96592924484271,Rural
675,31648,15770,15878,35.4,30077,172,2322,678,45927,95.0360212335693,0.543478260869565,7.33695652173913,2.14231547017189,Suburban
676,50047,24870,25177,40,48780,300,6009,2172,58098,97.4683797230603,0.599436529662118,12.0067136891322,4.33992047475373,Suburban
677,25740,12750,12990,38.7,25053,82,2368,1254,48298,97.3310023310023,0.318570318570319,9.1996891996892,4.87179487179487,Suburban
678,42223,20942,21281,38.1,40931,148,4525,2378,46065,96.9400563673827,0.350519858844705,10.7169078464344,5.63200151576155,Suburban
679,117671,56606,61065,34.8,104872,8146,15745,7566,38215,89.1230634565866,6.92269123233422,13.3805270627427,6.42979153742213,Urban
680,41889,20625,21264,39.9,39839,122,5538,1121,54168,95.1061137768865,0.291245911814558,13.2206545871231,2.67612022249278,Suburban
681,197559,97458,100101,34.9,163792,11307,22493,11038,46712,82.9078908073031,5.72335352983159,11.3854595336077,5.58719167438588,Urban
682,24277,11891,12386,40.8,23532,322,1405,1639,36602,96.9312518021172,1.32635828150101,5.78737076245006,6.75124603534209,Suburban
683,74578,36136,38442,39.1,67408,3873,11212,3414,53208,90.3859046903913,5.19322052079702,15.033924213575,4.57775751562123,Suburban
684,17240,8534,8706,41.6,16802,28,1317,843,45919,97.4593967517401,0.162412993039443,7.63921113689095,4.88979118329466,Rural
685,23087,11540,11547,40,22703,37,2736,799,50271,98.336726296184,0.160263351669771,11.850825139689,3.46082210767965,Suburban
686,20836,10359,10477,40.3,19800,150,2075,811,40910,95.0278364369361,0.71990785179497,9.95872528316375,3.89230178537147,Suburban
687,33503,16576,16927,39.9,31986,597,3230,1116,48524,95.4720472793481,1.78192997642002,9.64092767811838,3.33104498104647,Suburban
688,70061,33687,36374,39.5,61811,4888,7847,3509,39751,88.2245471803143,6.97677737971197,11.2002397910392,5.00849259930632,Suburban
689,33165,16557,16608,41.1,32548,49,2565,1540,43850,98.1396050052766,0.147746117895372,7.73405698778833,4.64344941956882,Suburban
690,274569,133988,140581,35.6,242985,9603,97481,7476,84821,88.4968805655409,3.49748150738066,35.5032796856164,2.72281284485867,Urban
691,70002,34386,35616,39.1,66644,1452,11853,2351,62702,95.2029942001657,2.07422645067284,16.9323733607611,3.35847547212937,Suburban
692,39364,19680,19684,40.2,38341,178,3901,1831,52184,97.4011787419978,0.452189818107916,9.91007011482573,4.65145818514379,Suburban
693,145448,72494,72954,36.7,131117,7084,30576,4192,68283,90.1469941147352,4.8704691711127,21.0219459875694,2.88212969583631,Urban
694,49462,25087,24375,41.4,47351,1070,4873,2699,40197,95.7320771501355,2.16327685900287,9.85200760179532,5.4567142452792,Suburban
695,82752,39787,42965,40.7,73284,5680,11184,4534,44452,88.558584686775,6.86388244392885,13.5150812064965,5.47902165506574,Suburban
696,37124,18239,18885,39,36062,160,3918,2264,46538,97.1393168839565,0.430988040081888,10.5538196315052,6.09848076715871,Suburban
697,42376,21093,21283,38.7,40044,282,3885,2198,45883,94.4968850292618,0.66547102133283,9.16792524070229,5.18689824428922,Suburban
698,33478,16666,16812,38,32056,212,3146,1476,57801,95.752434434554,0.633251687675488,9.39721608220324,4.40886552362746,Suburban
699,21253,10486,10767,39,20619,60,1372,1139,40926,97.0168917329318,0.2823130852115,6.45555921516962,5.35924340093163,Suburban
700,32428,15634,16794,39.7,30876,542,3698,1493,43395,95.2140125817195,1.67139509066239,11.403725175774,4.60404588627112,Suburban
701,28525,14288,14237,38.4,27611,216,1663,1827,45273,96.7957931638913,0.757230499561788,5.82997370727432,6.40490797546012,Suburban
702,139654,68697,70957,36.8,131140,1578,23719,5115,62888,93.9035043750984,1.12993541180346,16.9841178913601,3.66262334054162,Urban
703,38440,19338,19102,38.5,36475,1009,3646,1311,41089,94.8881373569199,2.62486992715921,9.48491155046826,3.4105098855359,Suburban
704,77358,38466,38892,37.7,72188,572,10186,4141,50822,93.3167868869412,0.739419323146927,13.1673517929626,5.35303394606893,Suburban
705,37128,18728,18400,30.4,35874,117,2298,1610,46625,96.6224951519069,0.315126050420168,6.18939883645766,4.33634992458522,Suburban
706,496005,239383,256622,37.4,319412,128263,64109,27025,49315,64.3969314825456,25.8592151288797,12.9250713198456,5.44853378494168,Urban
707,111467,57641,53826,39.6,93787,12001,12845,5848,47754,84.1388034126692,10.7664151722034,11.5235899414176,5.24639579427095,Urban
708,46134,22803,23331,41.6,44905,186,4140,2072,41600,97.3360211557637,0.403173364546755,8.97385875926648,4.49126457710149,Suburban
709,131636,65766,65870,39.2,115452,10963,15192,7124,44245,87.7054908991461,8.32826886262117,11.5409158588836,5.41189340302045,Urban
710,903393,435687,467706,33.9,566853,240975,161100,53922,42603,62.7471100617339,26.6744373711109,17.8327704553832,5.96883084106253,Urban
711,47051,23282,23769,38.4,44000,220,4872,2222,47218,93.5155469596821,0.46757773479841,10.3547214724448,4.72253512146394,Suburban
712,10334,5223,5111,41.8,10164,10,795,396,44291,98.3549448422682,0.0967679504548094,7.69305206115735,3.83201083801045,Rural
713,36903,19687,17216,39.5,33876,1673,2498,2302,39816,91.7974148443216,4.53350676096794,6.76909736335799,6.23797523236593,Suburban
714,137974,68840,69134,27.7,121109,4491,32765,5441,38675,87.7766825633815,3.2549610796237,23.7472277385594,3.94349660080885,Urban
715,38124,19205,18919,39.4,36309,327,4460,1802,46026,95.239219389361,0.85772741580107,11.6986675060329,4.72668135557654,Suburban
716,68894,34164,34730,39.9,67307,176,7250,3230,56303,97.6964612302958,0.255464917119052,10.5234127790519,4.68836183121897,Suburban
717,14244,7194,7050,42.4,13700,56,863,690,49816,96.180848076383,0.39314799213704,6.05869137882617,4.8441449031171,Rural
718,47536,23785,23751,37.1,43970,185,3890,2786,46360,92.4983170649613,0.389178727701111,8.18327162571525,5.86082127229889,Suburban
719,6128,3033,3095,43.7,6012,22,573,337,49591,98.1070496083551,0.359007832898172,9.35052219321149,5.49934725848564,Rural
720,19840,9861,9979,40.8,19245,170,1770,899,37410,97.0010080645161,0.856854838709677,8.92137096774194,4.53125,Rural
721,21575,10818,10757,42.4,21129,65,1497,820,42707,97.9327925840093,0.301274623406721,6.93858632676709,3.80069524913094,Suburban
722,17339,8123,9216,41.3,16671,397,1738,642,45489,96.147413345637,2.28963608051214,10.0236461156929,3.70263567679797,Rural
723,19338,10249,9089,40.4,18557,471,1392,684,47132,95.9613196814562,2.43561898852001,7.19826248836488,3.53707725721378,Rural
724,12845,6419,6426,42.8,12610,39,893,402,40760,98.1704943557805,0.303620085636434,6.95212144803425,3.12962242117556,Rural
725,164343,80764,83579,38.4,149995,4894,27691,6654,62457,91.2694790772957,2.97791813463305,16.8495159513943,4.04884905350395,Urban
726,25910,12893,13017,41.6,25185,233,3450,963,57777,97.2018525665766,0.899266692396758,13.3153222693941,3.71671169432651,Suburban
727,13402,6767,6635,41.7,13025,88,1298,613,43506,97.1869870168632,0.656618415161916,9.68512162363826,4.57394418743471,Rural
728,37963,20051,17912,37.9,35449,1505,4096,1426,50480,93.3777625582804,3.96438637620841,10.7894528883386,3.75628901825462,Suburban
729,26171,12910,13261,40.8,25158,117,2156,1199,40910,96.1293034274579,0.447059722593711,8.23812617018838,4.58140690076803,Suburban
730,28818,14215,14603,39.2,28132,69,2824,1249,49031,97.6195433409675,0.239433687278784,9.79943091123603,4.33409674508987,Suburban
731,17392,8577,8815,40.6,16945,132,1627,843,46125,97.4298528058878,0.758969641214352,9.3548758049678,4.84705611775529,Rural
732,266931,129412,137519,36.2,209972,33958,45240,15033,44989,78.6615267615976,12.7216396746725,16.9482000966542,5.63179248569855,Urban
733,24181,11951,12230,39.3,23667,57,1658,1538,41610,97.8743641702163,0.235722261279517,6.8566229684463,6.3603655762789,Suburban
734,44436,22020,22416,39.9,42402,455,4646,2332,51829,95.4226302997569,1.0239445494644,10.4554865424431,5.2479971194527,Suburban
735,20952,10542,10410,41.9,20295,96,2218,764,54832,96.8642611683849,0.458190148911799,10.586101565483,3.64642993508973,Suburban
736,23363,11536,11827,40.4,22683,66,1856,1423,39909,97.0894148867868,0.282497966870693,7.94418525018191,6.09082737662115,Suburban
737,34185,17250,16935,40.2,33098,179,4479,1936,48291,96.8202427965482,0.523621471405587,13.1022378236068,5.66330261810736,Suburban
738,21475,11668,9807,39.8,20132,961,2007,775,45330,93.7462165308498,4.47497089639115,9.34575087310827,3.60884749708964,Suburban
739,10613,5412,5201,39.1,10381,32,652,566,44833,97.8140016960332,0.301517007443701,6.14340902666541,5.33308206916046,Rural
740,172780,88040,84740,27.7,145190,6913,33748,7292,44047,84.0317166338697,4.00104178724389,19.5323532816298,4.22039587915268,Urban
741,15936,7846,8090,42.6,15551,29,1748,669,53368,97.5840863453815,0.181977911646586,10.968875502008,4.1980421686747,Rural
742,7516,3714,3802,40.3,7331,33,918,351,44263,97.5385843533795,0.43906333155934,12.2139435870144,4.67003725385844,Rural
743,179703,86671,93032,37.5,154882,16347,26115,5940,43645,86.1877653684134,9.09667618236757,14.5323116475518,3.30545399909851,Urban
744,16212,8021,8191,41.9,15932,24,1570,698,41864,98.272884283247,0.148038490007402,9.68418455465088,4.30545275104861,Rural
745,107848,54545,53303,36.1,95207,7437,14773,4225,40547,88.2788739707737,6.89581633409984,13.6979823455233,3.9175506268081,Urban
746,32888,15974,16914,41.2,31764,163,3534,1632,44389,96.582340063245,0.495621503283873,10.7455606908295,4.96229627827779,Suburban
747,8508,4269,4239,42.4,8363,11,829,273,51504,98.2957216737189,0.129290079924777,9.74377056887635,3.20874471086037,Rural
748,59689,29402,30287,39.7,56700,803,10771,2138,61948,94.9923771549197,1.34530650538625,18.0452009583005,3.58189951247299,Suburban
749,28262,14113,14149,39.2,27714,64,2184,1446,41125,98.0610006368976,0.226452480362324,7.72769089236431,5.11641072818626,Suburban
750,68917,33463,35454,40.2,62140,3418,7951,3860,39131,90.1664320849718,4.95958907091139,11.5370663261605,5.60094026147395,Suburban
751,27636,13602,14034,40.2,26902,96,2906,1198,49841,97.344044000579,0.347372991749891,10.5152699377623,4.33492545954552,Suburban
752,24643,12120,12523,41.9,23132,68,2494,1085,48940,93.868441342369,0.275940429330844,10.1205210404577,4.40287302682303,Suburban
753,33292,16553,16739,40.1,32479,99,3596,1704,50568,97.5579718851376,0.29736873723417,10.801393728223,5.11834674996996,Suburban
754,7682,3807,3875,45.3,7558,11,847,166,47872,98.385837021609,0.143191877115335,11.0257745378808,2.16089560010414,Rural
755,4029,1994,2035,46.7,3953,8,467,92,45099,98.1136758500869,0.198560436832961,11.5909655001241,2.28344502357905,Rural
756,14330,7310,7020,44,13750,113,1380,600,47539,95.9525471039777,0.788555478018144,9.6301465457083,4.18702023726448,Rural
757,12887,6271,6616,44.2,12586,63,1517,622,37866,97.6643128734383,0.48886474741988,11.7715527275549,4.82656941103438,Rural
758,6119,2957,3162,47,6032,10,702,85,47630,98.5781990521327,0.163425396306586,11.4724628207223,1.38911586860598,Rural
759,26076,13027,13049,40.9,25569,102,3243,692,57488,98.0556833870226,0.391164289001381,12.436723423838,2.65378125479368,Suburban
760,131090,63708,67382,34.4,112215,11640,20900,5185,45610,85.6014951559997,8.87939583492257,15.9432450987871,3.9552978869479,Urban
761,26306,13202,13104,40.8,25509,206,3652,650,51284,96.9702729415343,0.783091309967308,13.8827643883525,2.47091918193568,Suburban
762,24276,11869,12407,39.3,23601,191,4339,653,60193,97.2194760257044,0.786785302356237,17.8736200362498,2.68989948920745,Suburban
763,20958,10401,10557,39,20505,67,2461,582,54596,97.8385342112797,0.319686993033686,11.7425326844165,2.77698253650157,Suburban
764,20260,10142,10118,37.1,16341,540,2657,357,46947,80.6564659427443,2.66535044422507,13.1145113524186,1.76209279368213,Suburban
765,14867,7337,7530,43.8,14636,26,1622,349,51348,98.4462231788525,0.174883971211408,10.9100692809578,2.3474809981839,Rural
766,9670,4697,4973,47.8,9526,22,1388,181,45097,98.5108583247156,0.227507755946225,14.35367114788,1.8717683557394,Rural
767,20816,10141,10675,42.3,20250,83,2498,309,48824,97.2809377401999,0.398731744811683,12.000384319754,1.48443504996157,Suburban
768,13956,6819,7137,45.1,13636,35,1606,319,43114,97.707079392376,0.250788191458871,11.5075952995128,2.28575523072514,Rural
769,18499,9151,9348,42.4,18090,52,2532,425,58433,97.7890696794421,0.28109627547435,13.6872263365587,2.29742148224228,Rural
770,44151,21542,22609,43.3,41964,578,6526,1414,44762,95.046544812122,1.30914362075604,14.781092160993,3.20264546669385,Suburban
771,12072,5954,6118,47,11667,66,1644,178,47816,96.6451292246521,0.546719681908549,13.6182902584493,1.47448641484427,Rural
772,12439,6255,6184,43.7,12119,41,1285,341,43741,97.4274459361685,0.329608489428411,10.3304124125734,2.74137792427044,Rural
773,9286,4626,4660,40.2,8758,39,813,214,44211,94.3140211070429,0.419987077320698,8.75511522722378,2.3045444755546,Rural
774,16667,8171,8496,42.5,16077,69,2181,595,46880,96.460070798584,0.413991720165597,13.0857382852343,3.56992860142797,Rural
775,18129,9079,9050,45,17731,61,1952,493,46617,97.8046224281538,0.336477467041756,10.7672789453362,2.71939985658338,Rural
776,49116,24165,24951,41.4,46152,1291,5818,1769,49010,93.9653066210604,2.62847137389038,11.8454271520482,3.60167766104732,Suburban
777,17096,8685,8411,38.4,14168,208,1459,395,46601,82.8731867103416,1.21665886757136,8.53416003743566,2.31048198408985,Rural
778,66135,32349,33786,34.3,60971,918,18301,1291,71878,92.1917290390867,1.38806985711046,27.6721856808044,1.95206774022832,Suburban
779,8753,4340,4413,38.6,8614,7,891,271,46807,98.4119730378156,0.0799725808294299,10.179367074146,3.09608134353936,Rural
780,8457,4238,4219,38.2,8068,152,987,307,34942,95.4002601395294,1.79732765756178,11.6708052500887,3.63012888731229,Rural
781,17764,8875,8889,42.1,17507,48,1837,412,51663,98.553253771673,0.270209412294528,10.3411393830218,2.31929745552803,Rural
782,40325,19600,20725,41.5,36704,2048,5455,1533,43427,91.0204587724737,5.07873527588345,13.5275883446993,3.8016119032858,Suburban
783,16667,8260,8407,48.1,16386,29,3414,415,53426,98.3140337193256,0.173996520069599,20.4835903281934,2.48995020099598,Rural
784,93653,46132,47521,38.6,88092,2486,16301,2535,50885,94.0621229432052,2.65447983513609,17.4057424748807,2.70680063639179,Suburban
785,10302,5143,5159,41,9591,65,1117,301,46547,93.0984274898078,0.630945447485925,10.8425548437197,2.92176276451175,Rural
786,20880,10432,10448,43.2,20253,198,2533,628,42995,96.9971264367816,0.948275862068965,12.1312260536398,3.00766283524904,Suburban
787,16303,7989,8314,43.3,15620,203,1823,536,42386,95.810587008526,1.24516960068699,11.181991044593,3.28773845304545,Rural
788,10680,5380,5300,42.8,10001,38,1136,242,49144,93.6423220973783,0.355805243445693,10.6367041198502,2.26591760299625,Rural
789,7441,3695,3746,45.1,7212,39,969,169,49245,96.9224566590512,0.524123101733638,13.0224432199973,2.27120010751243,Rural
790,9336,4613,4723,45.6,9108,26,1114,270,45816,97.5578406169666,0.278491859468723,11.9323050556984,2.89203084832905,Rural
791,12453,6156,6297,43,12269,28,1838,251,56264,98.5224443909098,0.224845418774592,14.7594957038465,2.01557857544367,Rural
792,10954,5443,5511,44.8,10687,16,1436,283,49114,97.5625342340697,0.146065364250502,13.1093664414826,2.58353113018076,Rural
793,15673,7792,7881,42.3,14703,50,1799,502,45691,93.8110125693868,0.319019970650163,11.4783385439929,3.20296050532763,Rural
794,11341,5656,5685,44.8,10957,56,1289,301,48695,96.6140551979543,0.493783616964994,11.3658407547835,2.65408694118684,Rural
